Title,abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Coal Country at the Crossroads: [Business/Financial Desk],,1990762928,Newspapers,"Krauss, Clifford",,," Copyright New York Times Company Jan 25, 2018", News," Jan 25, 2018",0362-4331, English, English, B.1," New York, N.Y.","Jan 25, 2018",New York Times,2018,https://search.proquest.com/docview/1990762928?accountid=14902, B.1," Unemployment , Hydroelectric power , Abandoned mines , Electricity , Workers , Coal industry , Coal mining , Coal-fired power plants , Steel production , Employment , Natural gas , Industrywide conditions , Trump, Donald J , United States--US , Appalachia",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Coal+Country+at+the+Crossroads%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-01-25&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Krauss%2C+Clifford&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Modi vs. Modi In Davos Talk On Free Trade: [Business/Financial Desk],,1990251633,Newspapers,"Bradsher, Keith",," World Economic Forum
926110 , World Trade Organization
928120"," Copyright New York Times Company Jan 24, 2018", News," Jan 24, 2018",0362-4331, English, English, B.1," New York, N.Y.","Jan 24, 2018",New York Times,2018,https://search.proquest.com/docview/1990251633?accountid=14902, B.1," Industrial policy , Manufacturing , Globalization , Tariffs , Economic growth , Speeches , Environmental impact , Factories , Climate change , Economic summit conferences , Global economy , Protectionism , Trump, Donald J , Modi, Narendra , Switzerland , United States--US , Xi Jinping , India , China , Mumbai India , Davos Switzerland",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Modi+vs.+Modi+In+Davos+Talk+On+Free+Trade%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-01-24&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Bradsher%2C+Keith&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Pulling Punches in Climate Change Fight: [Business/Financial Desk],,1990251047,Newspapers,"Porter, Eduardo",,," Copyright New York Times Company Jan 24, 2018", News," Jan 24, 2018",0362-4331, English, English, B.1," New York, N.Y.","Jan 24, 2018",New York Times,2018,https://search.proquest.com/docview/1990251047?accountid=14902, B.1," Emissions , Diplomatic & consular services , Geoengineering , 19th century , Greenhouse effect , Industrial plant emissions , Climate change , Greenhouse gases , Atmosphere , Fossil fuels , Carbon dioxide , Coal-fired power plants , Paris Agreement , International , Diplomacy , Environmental policy , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Pulling+Punches+in+Climate+Change+Fight%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-01-24&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Porter%2C+Eduardo&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Powering Bitcoin: [Business/Financial Desk],,1989476595,Newspapers,"Popper, Nathaniel",," Bitcoin Foundation
522320
813910"," Copyright New York Times Company Jan 22, 2018", News," Jan 22, 2018",0362-4331, English, English, B.1," New York, N.Y.","Jan 22, 2018",New York Times,2018,https://search.proquest.com/docview/1989476595?accountid=14902, B.1," Currency , Coins , Global warming , Computers , Farm buildings , Algorithms , Electricity , Energy consumption , Digital currencies , Hydroelectric power , Computer networks , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Powering+Bitcoin%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-01-22&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Popper%2C+Nathaniel&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
De Blasio Unveils 2 Steps To Take On Fossil Fuels: [Metropolitan Desk],,1986282034,Newspapers,"Neuman, William",,," Copyright New York Times Company Jan 11, 2018", News," Jan 11, 2018",0362-4331, English, English, A.23," New York, N.Y.","Jan 11, 2018",New York Times,2018,https://search.proquest.com/docview/1986282034?accountid=14902, A.23," Pension funds , Mayors , Fossil fuels , Petroleum industry , Environmental policy , Climate change , Divestments , Litigation , New York City New York , de Blasio, Bill",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=De+Blasio+Unveils+2+Steps+To+Take+On+Fossil+Fuels%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-01-11&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Neuman%2C+William&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
How a Coal Baron's Wish List Became Trump's To-Do List: [Business/Financial Desk],,1986034383,Newspapers,"Friedman, Lisa",," Murray Energy Corp
212112"," Copyright New York Times Company Jan 10, 2018", News," Jan 10, 2018",0362-4331, English, English, B.1," New York, N.Y.","Jan 10, 2018",New York Times,2018,https://search.proquest.com/docview/1986034383?accountid=14902, B.1," Fossil fuels , Business government relations , Risk management , Environmental regulations , Regulatory reform , Coal mining , Energy policy , Energy industry , Climate change , Nuclear power plants , Trump, Donald J , United States--US , Murray, Robert E",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=How+a+Coal+Baron%27s+Wish+List+Became+Trump%27s+To-Do+List%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-01-10&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Plan to Rescue Coal and Nuclear Plants Is Rejected: [National Desk],,1985749581,Newspapers,"Plumer, Brad",," Department of Energy
926130"," Copyright New York Times Company Jan 9, 2018", News," Jan 9, 2018",0362-4331, English, English, A.16," New York, N.Y.","Jan 9, 2018",New York Times,2018,https://search.proquest.com/docview/1985749581?accountid=14902, A.16," Consumer Price Index , Coal-fired power plants , Energy industry , Climate change , Nuclear power plants , Natural gas , Competition , Government subsidies , Energy policy , Federal regulation , United States--US , Perry, Rick",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Plan+to+Rescue+Coal+and+Nuclear+Plants+Is+Rejected%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-01-09&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Plumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Fight Over Environmental Policy Is Just Getting Started: [National Desk],,1984941884,Newspapers,"Friedman, Lisa",," Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Jan 6, 2018", News," Jan 6, 2018",0362-4331, English, English, A.14," New York, N.Y.","Jan 6, 2018",New York Times,2018,https://search.proquest.com/docview/1984941884?accountid=14902, A.14," Regulatory agencies , Regulation , Coal-fired power plants , Environmental protection , Infrastructure , Emissions , Environmental policy , Endangered & extinct species , Industrial plant emissions , Climate change , Natural resources , Litigation , Bans , Deregulation , Regulatory reform , Climate , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Fight+Over+Environmental+Policy+Is+Just+Getting+Started%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-01-06&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"With Red Tape Losing Its Grip, Firms Ante Up: [National Desk]",,1983187311,Newspapers,"Appelbaum, Binyamin;Tankersley, Jim",,," Copyright New York Times Company Jan 2, 2018", News," Jan 2, 2018",0362-4331, English, English, A.1," New York, N.Y.","Jan 2, 2018",New York Times,2018,https://search.proquest.com/docview/1983187311?accountid=14902, A.1," Government agencies , Regulation of financial institutions , Presidents , Coal-fired power plants , Infrastructure , Emission standards , Job creation , Deregulation , Tax cuts , Industrial plant emissions , Economic growth , Capital expenditures , Cost control , Capital investments , Regulatory reform , Business community , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=With+Red+Tape+Losing+Its+Grip%2C+Firms+Ante+Up%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-01-02&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Appelbaum%2C+Binyamin%3BTankersley%2C+Jim&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Year In... National: [SpecialSections],,1982543029,Newspapers,,,," Copyright New York Times Company Dec 31, 2017", News," Dec 31, 2017",0362-4331, English, English, F.18," New York, N.Y.","Dec 31, 2017",New York Times,2017,https://search.proquest.com/docview/1982543029?accountid=14902, F.18," Hate crimes , Victims of crime , Border patrol",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Year+In...+National%3A+%5BSpecialSections%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-31&amp;volume=&amp;issue=&amp;spage=F.18&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
How Americans Think About Climate Change: [SpecialSections],,1982542529,Newspapers,"Popovich, Nadja;Schwartz, John;Schlossberg, Tatiana",,," Copyright New York Times Company Dec 31, 2017", News," Dec 31, 2017",0362-4331, English, English, F.13," New York, N.Y.","Dec 31, 2017",New York Times,2017,https://search.proquest.com/docview/1982542529?accountid=14902, F.13," Global warming , Coal-fired power plants , Emissions , Carbon , Industrial plant emissions , Climate change , Coasts",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=How+Americans+Think+About+Climate+Change%3A+%5BSpecialSections%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-31&amp;volume=&amp;issue=&amp;spage=F.13&amp;au=Popovich%2C+Nadja%3BSchwartz%2C+John%3BSchlossberg%2C+Tatiana&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
An Ultimatum for Jakarta: Redevelop or Drown: [News; Series],,1979423526,Newspapers,"Kimmelman, Michael",,," Copyright New York Times Company Dec 22, 2017", News," Dec 22, 2017",0362-4331, English, English, A.1," New York, N.Y.","Dec 22, 2017",New York Times,2017,https://search.proquest.com/docview/1979423526?accountid=14902, A.1," Construction , Canals , Floods , Traffic congestion , Climate change , Aquifers , Sea level , Global warming , Heat , Economic conditions , Redevelopment , Java Sea , Jakarta Indonesia , Indonesia",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=An+Ultimatum+for+Jakarta%3A+Redevelop+or+Drown%3A+%5BNews%3B+Series%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-22&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Kimmelman%2C+Michael&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
China Plans Huge Market for Trading Pollution Credits: [Business/Financial Desk],,1978550891,Newspapers,"Bradsher, Keith;Friedman, Lisa",," Environmental Defense Fund
541720
813312"," Copyright New York Times Company Dec 20, 2017", News," Dec 20, 2017",0362-4331, English, English, B.1," New York, N.Y.","Dec 20, 2017",New York Times,2017,https://search.proquest.com/docview/1978550891?accountid=14902, B.1," Greenhouse gases , Fossil fuels , Power , Emissions , Electricity generation , Carbon dioxide , Presidents , Paris Agreement , Environmental policy , Greenhouse effect , Climate change , Coal , Pollution , Natural gas , Emissions trading , Global warming , Pollution control , United States--US , Gore, Albert Jr , North America , China , Europe",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=China+Plans+Huge+Market+for+Trading+Pollution+Credits%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-20&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Bradsher%2C+Keith%3BFriedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Divesting From Fossil Fuels: Commentary,,1977724615,Newspapers,"McKIBBEN, BILL",," Middlebury College
611310 , International Bank for Reconstruction & Development--World Bank
928120 , Oil Change International
813312 , Exxon Mobil Corp
211111
447110"," Copyright New York Times Company Dec 18, 2017", Commentary," Dec 18, 2017",0362-4331, English, English, A.21," New York, N.Y.","Dec 18, 2017",New York Times,2017,https://search.proquest.com/docview/1977724615?accountid=14902, A.21," Petroleum production , Fossil fuels , Divestments , Environmental policy , Pipelines , Shareholder activism , Arctic region , North Sea , Canada , California , Norway , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Divesting+From+Fossil+Fuels%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-18&amp;volume=&amp;issue=&amp;spage=A.21&amp;au=McKIBBEN%2C+BILL&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
'Most Far-Reaching' Rollback of Rules: [National Desk],,1977016735,Newspapers,"Lipton, Eric;Ivory, Danielle",," Environmental Protection Agency--EPA
924110 , Federal Communications Commission--FCC
926130"," Copyright New York Times Company Dec 15, 2017", News," Dec 15, 2017",0362-4331, English, English, A.16," New York, N.Y.","Dec 15, 2017",New York Times,2017,https://search.proquest.com/docview/1977016735?accountid=14902, A.16," Regulatory agencies , Coal mining , Federal regulation , Regulatory reform , Regulation of financial institutions , Health care policy , Environmental policy , United States--US , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=%27Most+Far-Reaching%27+Rollback+of+Rules%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-15&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Lipton%2C+Eric%3BIvory%2C+Danielle&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
'We Are Losing the Battle': [Foreign Desk],,1975849586,Newspapers,"Breeden, Aurelien;Peltier, Elian",," International Bank for Reconstruction & Development--World Bank
928120"," Copyright New York Times Company Dec 13, 2017", News," Dec 13, 2017",0362-4331, English, English, A.11," New York, N.Y.","Dec 13, 2017",New York Times,2017,https://search.proquest.com/docview/1975849586?accountid=14902, A.11," Greenhouse gases , Fossil fuels , Emissions , Carbon , Developing countries--LDCs , Presidents , International organizations , Paris Agreement , Greenhouse effect , Climate change , Summit conferences , Global warming , Environmental protection , Environmental policy , Mexico , United States--US , Quebec Canada , China , California , France , Haiti , Macron, Emmanuel",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=%27We+Are+Losing+the+Battle%27%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-13&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Breeden%2C+Aurelien%3BPeltier%2C+Elian&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Even Spandex Is Hit By an Energy Squeeze: [Business/Financial Desk],,1975849561,Newspapers,"Bradsher, Keith",,," Copyright New York Times Company Dec 13, 2017", News," Dec 13, 2017",0362-4331, English, English, B.2," New York, N.Y.","Dec 13, 2017",New York Times,2017,https://search.proquest.com/docview/1975849561?accountid=14902, B.2," Chemicals , Chemical industry , Coal-fired power plants , Factories , Natural gas prices , Emissions , Energy industry , Compressed natural gas , Industrial plant emissions , Shutdowns , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Even+Spandex+Is+Hit+By+an+Energy+Squeeze%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-13&amp;volume=&amp;issue=&amp;spage=B.2&amp;au=Bradsher%2C+Keith&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Looting of America's Public Lands: [Editorial],,1974692223,Newspapers,,," Arctic National Wildlife Refuge
712190
924120"," Copyright New York Times Company Dec 10, 2017", Editorial," Dec 10, 2017",0362-4331, English, English, SR.8," New York, N.Y.","Dec 10, 2017",New York Times,2017,https://search.proquest.com/docview/1974692223?accountid=14902, SR.8," Memorials & monuments , Appropriations , Wildlife sanctuaries , Environmentalists , Public lands , Presidents , Environmental protection , Environmental policy , Natural gas utilities , Energy industry , Climate change , Coal , Coastal plains , Editorials , Conservation , Alaska , Utah , Trump, Donald J , United States--US , Zinke, Ryan",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Looting+of+America%27s+Public+Lands%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-10&amp;volume=&amp;issue=&amp;spage=SR.8&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Trump Administration's Coal Bailout: [Editorial],,1973699486,Newspapers,,," Federal Energy Regulatory Commission--FERC
926110
926130"," Copyright New York Times Company Dec 8, 2017", Editorial," Dec 8, 2017",0362-4331, English, English, A.28," New York, N.Y.","Dec 8, 2017",New York Times,2017,https://search.proquest.com/docview/1973699486?accountid=14902, A.28," Nuclear energy , Coal-fired power plants , Electricity , Wind , Nuclear power plants , Natural gas , Editorials , Government subsidies , Utility rates , Electric utilities , Energy policy , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Trump+Administration%27s+Coal+Bailout%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-08&amp;volume=&amp;issue=&amp;spage=A.28&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Powering Up for the Future: [Business/Financial Desk],,1970502271,Newspapers,"Cardwell, Diane",," Morgan Stanley
523110
523120
523920 , Southern Co
221112
221122 , National Aeronautics & Space Administration--NASA
927110 , Bloom Energy Corp
335999 , Equinix Inc
518210
541513"," Copyright New York Times Company Dec 1, 2017", News," Dec 1, 2017",0362-4331, English, English, B.1," New York, N.Y.","Dec 1, 2017",New York Times,2017,https://search.proquest.com/docview/1970502271?accountid=14902, B.1," Computer centers , Gases , Electricity , Fossil fuels , Emissions , Electric industries , Carbon dioxide , Energy , Coal-fired power plants , Industrial plant emissions , Mars , Natural gas , Fuel cells , Hydroelectric power , Alternative energy sources , Research & development--R&D , Sridhar, K R , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Powering+Up+for+the+Future%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-12-01&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Cardwell%2C+Diane&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Pressured, Shell Vows To Cut Down On Carbon: [Business/Financial Desk]",,1969601087,Newspapers,"Krauss, Clifford",," Royal Dutch Shell PLC
213112
221210
324110"," Copyright New York Times Company Nov 29, 2017", News," Nov 29, 2017",0362-4331, English, English, B.4," New York, N.Y.","Nov 29, 2017",New York Times,2017,https://search.proquest.com/docview/1969601087?accountid=14902, B.4," Stockholders , Carbon sequestration , Institutional investments , Alternative energy sources , Emissions , Climate change , Natural gas , Europe",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Pressured%2C+Shell+Vows+To+Cut+Down+On+Carbon%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-29&amp;volume=&amp;issue=&amp;spage=B.4&amp;au=Krauss%2C+Clifford&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"In Heart of Coal Country, Hearing on the Repeal of Obama's Clean Power Plan: [National Desk]",,1969598287,Newspapers,"Schwartz, John",," Environmental Protection Agency--EPA
924110 , Sierra Club
813312"," Copyright New York Times Company Nov 29, 2017", News," Nov 29, 2017",0362-4331, English, English, A.12," New York, N.Y.","Nov 29, 2017",New York Times,2017,https://search.proquest.com/docview/1969598287?accountid=14902, A.12," Regulation , Attorneys general , Emissions , Presidents , Coal-fired power plants , Public hearings , Environmental policy , Industrial plant emissions , Climate change , Litigation , Greenhouse gases , Clean technology , Environmental regulations , Regulatory reform , Renewable resources , United States--US , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=In+Heart+of+Coal+Country%2C+Hearing+on+the+Repeal+of+Obama%27s+Clean+Power+Plan%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-29&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Schwartz%2C+John&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Where a Reporter Fears to Tread: [National Desk],,1969597229,Newspapers,"Harmon, Amy",," Ohio University
611310"," Copyright New York Times Company Nov 29, 2017", News," Nov 29, 2017",0362-4331, English, English, A.2," New York, N.Y.","Nov 29, 2017",New York Times,2017,https://search.proquest.com/docview/1969597229?accountid=14902, A.2," Teaching , Students , Climate change , Journalism , Reporters , Science education , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Where+a+Reporter+Fears+to+Tread%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-29&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Harmon%2C+Amy&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Evolving Tactics Helping Creationists Put Science on Trial in the Classroom: [National Desk],,1965998335,Newspapers,"Haberman, Clyde",," Discovery Institute
541711 , Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Nov 20, 2017", News," Nov 20, 2017",0362-4331, English, English, A.13," New York, N.Y.","Nov 20, 2017",New York Times,2017,https://search.proquest.com/docview/1965998335?accountid=14902, A.13," Public schools , Evolution , Science education , Christianity , Trials , Creationism , Religion , Documentary films , Intelligent design , Climate change , State laws , Judges & magistrates , School districts , Classrooms , Darrow, Clarence , United States--US , Bryan, William Jennings (1860-1925)",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Evolving+Tactics+Helping+Creationists+Put+Science+on+Trial+in+the+Classroom%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-11-20&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Haberman%2C+Clyde&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
