Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Lawsuits place global warming on more dockets,"  The Mississippi case is one of a small number of global warming cases to test the judiciary's role in the climate debate. *In September, the 2nd Circuit Court of Appeals made a similar finding in the case of Connecticut v. American Electric Power Co., siding with a coalition of eight states, New York City, and three land trusts in their lawsuit against several coal-burning utilities for emissions.",409097127,Newspapers,"Joyner, Chris",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Nov 23, 2009",0734-7456, English, English, A.5," McLean, Va.","Nov 23, 2009",USA TODAY,2009,https://search.proquest.com/docview/409097127?accountid=14902, A.5," Global warming , Litigation , Energy industry",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Lawsuits+place+global+warming+on+more+dockets&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-11-23&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Joyner%2C+Chris&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Imperfect 'cap-and-trade' is best option to fight warming,"  [...] virtually all climate scientists concur that it's a dire enough threat that the wise course of action is to sharply curb use of carbon-based fuels such as coal, oil and natural gas.",409088745,Newspapers,Anonymous,,, (Copyright (c) 2009 USA Today. All Rights Reserved.), Editorial," Nov 17, 2009",0734-7456, English, English, A.11," McLean, Va.","Nov 17, 2009",USA TODAY,2009,https://search.proquest.com/docview/409088745?accountid=14902, A.11," Global warming , Emissions trading , Climate change , Emissions control , Greenhouse gases , Editorials -- Emissions trading",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Imperfect+%27cap-and-trade%27+is+best+option+to+fight+warming&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-11-17&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Anonymous&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
China's eager to harness the sun: Nation pushes development of solar power,"  ""The Chinese government has recognized that these industries are the 21st century's industries of importance, and it wants to be the Silicon Valley of renewables,"" says Alan Salzman, CEO of U.S.-based VantagePoint Venture Partners, which specializes in clean energy and clean tech investments. Rather than sell to the Chinese market, Duke expects the alliances to provide, among other things, rich testing ground for new technologies that can be later deployed in the U.S., lowering costs for Duke customers, says David Mohler, Duke chief technology officer.",409078822,Newspapers,"Schmit, Julie",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Nov 17, 2009",0734-7456, English, English, B.1," McLean, Va.","Nov 17, 2009",USA TODAY,2009,https://search.proquest.com/docview/409078822?accountid=14902, B.1," Photovoltaic cells , Manufacturing , Renewable resources , Foreign investment , Solar energy , Government spending , United States--US , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=China%27s+eager+to+harness+the+sun%3A+Nation+pushes+development+of+solar+power&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-11-17&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Schmit%2C+Julie&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
'There is a better way',"  Unfortunately, many remain preoccupied with energy tax-raising and job-killing cap-and-trade bills to address climate change. [...] we can come together to push solutions where we agree, both the American people and the environment will suffer.",409074013,Newspapers,"Bond, Kit",," Congressional Budget Office--CBO
921120", (Copyright (c) 2009 USA Today. All Rights Reserved.), Commentary," Nov 17, 2009",0734-7456, English, English, A.11," McLean, Va.","Nov 17, 2009",USA TODAY,2009,https://search.proquest.com/docview/409074013?accountid=14902, A.11," Energy efficiency , Emissions trading , Nuclear energy , Biodiesel fuels , Clean technology , Hybrid vehicles , Electric vehicles , Energy conservation , Environmental policy , Emissions control , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=%27There+is+a+better+way%27&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-11-17&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Bond%2C+Kit&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Chamber of Commerce in the cross hairs: Friction grows between largest U.S. business group and Obama administration,"  The business lobby endured the defection of high-profile members such as Apple over its opposition to proposed climate-change legislation, was punked by a left-wing group that staged a phony press conference in its name and even saw the president publicly brand one of its ads ""completely false."" [...] that implies some degree of uncertainty and some degree of instability, said John Surma, CEO of U.S. Steel.",409074954,Newspapers,"Lynch, David J",," US Chamber of Commerce
813910", (Copyright (c) 2009 USA Today. All Rights Reserved.), Cover Story," Nov 11, 2009",0734-7456, English, English, B.1," McLean, Va.","Nov 11, 2009",USA TODAY,2009,https://search.proquest.com/docview/409074954?accountid=14902, B.1," Business community , Politics , Chambers of commerce , Emanuel, Rahm , Donohue, Thomas J , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Chamber+of+Commerce+in+the+cross+hairs%3A+Friction+grows+between+largest+U.S.+business+group+and+Obama+administration&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-11-11&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Lynch%2C+David+J&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Obama announces $3.4 billion for 'smart grid': Funds set aside to update power network,  The Senate Environment and Public Works Committee began hearings Tuesday on its version of a bill to reduce greenhouse gases that cause global warming and to promote clean energy alternatives.,409107018,Newspapers,"Jackson, David",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Oct 28, 2009",0734-7456, English, English, A.5," McLean, Va.","Oct 28, 2009",USA TODAY,2009,https://search.proquest.com/docview/409107018?accountid=14902, A.5," Federal legislation , Electricity distribution , Renewable resources",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Obama+announces+%243.4+billion+for+%27smart+grid%27%3A+Funds+set+aside+to+update+power+network&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-10-28&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Jackson%2C+David&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Unity doomed apartheid. Next up: climate change,"  The growing consensus is that it's the most carbon we can have in the atmosphere without causing terrible climate havoc. Since we're already past that level, at 390 parts per million, it also implies that we need much swifter political action than governments have supported in the past to reverse this trend.",409067758,Newspapers,"Tutu, Desmond",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), Commentary," Oct 22, 2009",0734-7456, English, English, A.11," McLean, Va.","Oct 22, 2009",USA TODAY,2009,https://search.proquest.com/docview/409067758?accountid=14902, A.11," Global warming , Apartheid , Climate change , International relations , Environmental policy , Africa , South Africa",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Unity+doomed+apartheid.+Next+up%3A+climate+change&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-10-22&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Tutu%2C+Desmond&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"China's coal-plant emissions can be controlled inexpensively: Carbon 'sequestration' promising, report says","  Carbon sequestration, which today is used only in a few oil fields and experimental projects, works by capturing carbon dioxide from smokestacks, compressing it and pumping it underground into deep saltwater reservoirs capped by layers of impermeable stone.",409080892,Newspapers,"Vergano, Dan",," Pacific Northwest National Laboratory
541710", (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Oct 14, 2009",0734-7456, English, English, D.4," McLean, Va.","Oct 14, 2009",USA TODAY,2009,https://search.proquest.com/docview/409080892?accountid=14902, D.4," Carbon dioxide , Global warming , Climate change , Underground storage , Health hazards , Carbon sequestration , Industrial plant emissions , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=China%27s+coal-plant+emissions+can+be+controlled+inexpensively%3A+Carbon+%27sequestration%27+promising%2C+report+says&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-10-14&amp;volume=&amp;issue=&amp;spage=D.4&amp;au=Vergano%2C+Dan&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Some tribes at odds over coal plants: Many Navajos, Hopis favor jobs over conservation","  Tina May, a spokeswoman for the Hopi Nation's Tribal Council, said leaders unanimously adopted a resolution declaring that the conservation groups are unwelcome because they have damaged the tribe's economy by pushing to close the Navajo Generating Station, a coal-fired power plant near Page, Ariz., that produces electricity distributed by providers in Arizona, California and Nevada.",409132600,Newspapers,"Wagner, Dennis",," Sierra Club
813312 , Navajo Nation
921150 , Hopi Tribe
921150", (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Oct 1, 2009",0734-7456, English, English, A.3," McLean, Va.","Oct 1, 2009",USA TODAY,2009,https://search.proquest.com/docview/409132600?accountid=14902, A.3," Environmental protection , Shutdowns , Air pollution , Environmental economics , Native North Americans , Coal-fired power plants , Page Arizona , Shirley, Joe Jr",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Some+tribes+at+odds+over+coal+plants%3A+Many+Navajos%2C+Hopis+favor+jobs+over+conservation&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-10-01&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Wagner%2C+Dennis&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
EPA rule aims to cut facilities' emissions,"  For the first time, the federal government plans to restrict greenhouse-gas emissions from factories, power plants and other industrial facilities under a proposal revealed Wednesday.",409079244,Newspapers,"Watson, Traci",," Environmental Protection Agency--EPA
924110", (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Oct 1, 2009",0734-7456, English, English, A.2," McLean, Va.","Oct 1, 2009",USA TODAY,2009,https://search.proquest.com/docview/409079244?accountid=14902, A.2," Greenhouse gases , Emissions control , Industrial plant emissions , Environmental regulations , Jackson, Lisa",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=EPA+rule+aims+to+cut+facilities%27+emissions&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-10-01&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Watson%2C+Traci&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Senate climate bill would fast-track cuts in emissions,"  Senate legislation designed to slow global warming would reduce greenhouse-gas emissions more rapidly than competing legislation passed by the House of Representatives, according to a draft bill obtained by USA TODAY.",409054520,Newspapers,"Watson, Traci",, Senate, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Sep 30, 2009",0734-7456, English, English, A.4," McLean, Va.","Sep 30, 2009",USA TODAY,2009,https://search.proquest.com/docview/409054520?accountid=14902, A.4," Federal legislation , Greenhouse gases , Emissions control , Industrial plant emissions , Global warming",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Senate+climate+bill+would+fast-track+cuts+in+emissions&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-09-30&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Watson%2C+Traci&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Deal on climate change is elusive: Political, economic issues hinder talks to stop warming","  Climate scientists, such as Rajendra Pachauri, head of a U.N.-organized group of thousands of climate experts, say the world is headed for dramatic changes unless nations slash emissions of carbon dioxide -- from cars, power plants and factories -- and other greenhouse gases soon. The U.S. Energy Department says China is the only nation that produces more carbon dioxide emissions from burning fossil fuels than the USA.",409117067,Newspapers,"Watson, Traci",," United Nations--UN
928120", (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Sep 23, 2009",0734-7456, English, English, A.1," McLean, Va.","Sep 23, 2009",USA TODAY,2009,https://search.proquest.com/docview/409117067?accountid=14902, A.1," Global warming , Carbon dioxide , Prime ministers , Industrialized nations , Industrial plant emissions , Treaties , Climate change , Economic summit conferences , United States--US , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Deal+on+climate+change+is+elusive%3A+Political%2C+economic+issues+hinder+talks+to+stop+warming&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-09-23&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Watson%2C+Traci&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"U.S., China, Japan vow to change","  Hu's statement ""underscores China's seriousness in tackling climate change,"" said Julian Wong of the Center for American Progress, a liberal think tank. *Prime Minister Yukio Hatoyama of Japan, who has been on the job seven days, pledged to cut the nation's greenhouse gas emissions 25% by 2020, in keeping with a campaign promise he made.",409057454,Newspapers,"Watson, Traci",," United Nations--UN
928120", (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Sep 23, 2009",0734-7456, English, English, A.2," McLean, Va.","Sep 23, 2009",USA TODAY,2009,https://search.proquest.com/docview/409057454?accountid=14902, A.2," Emissions control , Natural gas , Bans , Carbon dioxide , Treaties , Summit conferences , Climate change , Environmental protection , United States--US , China , Japan",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=U.S.%2C+China%2C+Japan+vow+to+change&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-09-23&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Watson%2C+Traci&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
EPA plans to propose rules soon for cuts in car emissions: Agency chief pushes Congress for climate law,"  In May, President Obama said his administration would raise fuel-efficiency standards for cars and light trucks by roughly 40% to cut fuel consumption and reduce greenhouse gas pollution.",409072273,Newspapers,"Watson, Traci",," Environmental Protection Agency--EPA
924110", (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Sep 15, 2009",0734-7456, English, English, A.5," McLean, Va.","Sep 15, 2009",USA TODAY,2009,https://search.proquest.com/docview/409072273?accountid=14902, A.5," Greenhouse gases , Rules , Vehicle emissions , Jackson, Lisa",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=EPA+plans+to+propose+rules+soon+for+cuts+in+car+emissions%3A+Agency+chief+pushes+Congress+for+climate+law&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-09-15&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Watson%2C+Traci&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"China: U.S. should take responsibility on climate: Both countries are crucial to deal, U.N. official says","  China pushes solar and wind power technology, plus nuclear plants, but ""we can't get away from coal,"" says S. Ming Sung, Asia-Pacific representative for the Clean Air Task Force, a Boston-based advocacy group for clean coal technology.",409073780,Newspapers,"MacLeod, Calum",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Sep 11, 2009",0734-7456, English, English, A.5," McLean, Va.","Sep 11, 2009",USA TODAY,2009,https://search.proquest.com/docview/409073780?accountid=14902, A.5," Environmental protection , Climate change , Carbon dioxide , Clean technology , Industrialized nations , Economic summit conferences , Global warming , United States--US , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=China%3A+U.S.+should+take+responsibility+on+climate%3A+Both+countries+are+crucial+to+deal%2C+U.N.+official+says&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-09-11&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=MacLeod%2C+Calum&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Renewable energy plan creates rift: Environmentalists at odds over administration's idea to use vast federal lands,"  Gazing across the desert valley, power company executives, environmentalists and federal land managers stand beneath a cloudless sky and argue over the landscape. After decades of allowing private companies to lease public lands for coal and oil, ""we have started a new beginning"" to make room for solar mirrors and wind turbines, he says.",409083798,Newspapers,"Stone, Andrea",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Sep 8, 2009",0734-7456, English, English, A.2," McLean, Va.","Sep 8, 2009",USA TODAY,2009,https://search.proquest.com/docview/409083798?accountid=14902, A.2," Alternative energy sources , Disputes , Renewable resources , Energy policy , Environmentalists , Public lands , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Renewable+energy+plan+creates+rift%3A+Environmentalists+at+odds+over+administration%27s+idea+to+use+vast+federal+lands&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-09-08&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Stone%2C+Andrea&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Future heat waves will be worse, report says: Environment, health, economy will be affected","  In June, the climate research program published a report that found average temperatures in the USA have increased more than 2 degrees in the past five decades, largely as the result of emissions of greenhouse gases such as carbon dioxide, which are produced by burning fossil fuels such as coal and oil.",409054586,Newspapers,"Vergano, Dan",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Aug 25, 2009",0734-7456, English, English, D.6," McLean, Va.","Aug 25, 2009",USA TODAY,2009,https://search.proquest.com/docview/409054586?accountid=14902, D.6," Climate change , Health risk assessment , Heat , Global warming , Weather",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Future+heat+waves+will+be+worse%2C+report+says%3A+Environment%2C+health%2C+economy+will+be+affected&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-08-25&amp;volume=&amp;issue=&amp;spage=D.6&amp;au=Vergano%2C+Dan&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Cap and trade -- and you: Can Congress find an effective -- and efficient -- way to reduce greenhouse gases? Where Bob sees a world-saver, Cal sees a jobs-killer.","  The American Clean Energy and Security Act, as its title implies, provides a path to cleaner energy before we choke our planet in toxic gases and provides for the development of current (coal), past (nuclear power) and future (wind, solar and yet to be discovered) alternative energy sources. The most comprehensive study to date by the nation's leading scientists, ""Global Climate Change Impacts in the United States,"" makes the case that global warming is already affecting our water resources, coastal areas, forests, fish and wildlife and much more.",409070866,Newspapers,Anonymous,,, (Copyright (c) 2009 USA Today. All Rights Reserved.), Commentary," Jul 9, 2009",0734-7456, English, English, A.9," McLean, Va.","Jul 9, 2009",USA TODAY,2009,https://search.proquest.com/docview/409070866?accountid=14902, A.9," Alternative energy sources , Federal legislation , Environmental protection , Energy policy , Emissions trading",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Cap+and+trade+--+and+you%3A+Can+Congress+find+an+effective+--+and+efficient+--+way+to+reduce+greenhouse+gases%3F+Where+Bob+sees+a+world-saver%2C+Cal+sees+a+jobs-killer.&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-07-09&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Anonymous&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Lobbyists unlimited in honoring lawmakers: Special-interest money flows around gift ban,  The donations cover various activities -- from a golf tournament that raises money for a lawmaker's non-profit to gifts to the alma mater of a powerful House committee chairman.,409124332,Newspapers,"Schouten, Fredreka;Overberg, Paul",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), Cover Story," Jun 8, 2009",0734-7456, English, English, A.1," McLean, Va.","Jun 8, 2009",USA TODAY,2009,https://search.proquest.com/docview/409124332?accountid=14902, A.1," Policy making , Lobbyists , Gifts , Legislators , Interest groups",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Lobbyists+unlimited+in+honoring+lawmakers%3A+Special-interest+money+flows+around+gift+ban&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-06-08&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Schouten%2C+Fredreka%3BOverberg%2C+Paul&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Celebs use star power to spotlight pet causes: Environmental issues rate high on activist actors' lists,"  Most recently: *Chevy Chase headlined this year's Earth Day festival on the National Mall in Washington. *Leonardo DiCaprio met with President Obama that week to discuss environmental issues. *Robert Redford held a news conference with members of Congress in December, urging the Interior Department not to lease land in Utah for oil and gas drilling.",409047574,Newspapers,"Kim, Seung Min",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," May 6, 2009",0734-7456, English, English, A.5," McLean, Va.","May 6, 2009",USA TODAY,2009,https://search.proquest.com/docview/409047574?accountid=14902, A.5," Environmental protection , Activism , Celebrities",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Celebs+use+star+power+to+spotlight+pet+causes%3A+Environmental+issues+rate+high+on+activist+actors%27+lists&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-05-06&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Kim%2C+Seung+Min&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Unusual coalition pushes legislation to cut emissions,"  [...] a number of USCAP recommendations are now part of the draft bill: *Companies could buy offsets by investing in reforestation or renewable energy that could be used to meet emission targets. *Carbon polluters could ""bank,"" or save allowances for use in future years. * The Environmental Protection Agency would create a reserve of allowances that would be made available if the price of the permits rose to ""unexpectedly high levels"" under the system known as cap and trade.",409079518,Newspapers,"Fritze, John",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Apr 27, 2009",0734-7456, English, English, A.5," McLean, Va.","Apr 27, 2009",USA TODAY,2009,https://search.proquest.com/docview/409079518?accountid=14902, A.5," Environmental protection , Carbon dioxide , Federal legislation , Emissions control",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Unusual+coalition+pushes+legislation+to+cut+emissions&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-04-27&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Fritze%2C+John&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Tougher times, cleaner climate: CO2 emissions fall in economic crisis","  The emission decreases are unusual and in some cases unprecedented: *Carbon dioxide from U.S. power plants fell roughly 3% from 2007 to 2008, according to preliminary data from the Environmental Protection Agency analyzed by the Environmental Integrity Project.",409103267,Newspapers,"Watson, Traci",,, (Copyright (c) 2009 USA Today. All Rights Reserved.), News," Apr 9, 2009",0734-7456, English, English, A.1," McLean, Va.","Apr 9, 2009",USA TODAY,2009,https://search.proquest.com/docview/409103267?accountid=14902, A.1," Global warming , Industrial plant emissions , Economic conditions , Carbon dioxide , Recessions",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Tougher+times%2C+cleaner+climate%3A+CO2+emissions+fall+in+economic+crisis&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2009-04-09&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Watson%2C+Traci&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
